SalesOrderID,CustomerID,ProductID,OrderDate,Quantity,ShipmentDate,OrderStatus
SO03572,CUST0159,P0716,2024-05-08 15:41:45.374374,50,2024-03-04 15:41:45.392345,In Process
SO03573,CUST0468,P0712,2024-09-25 15:41:45.374377,34,2024-06-18 15:41:45.392348,Cancelled
SO03574,CUST0200,P0198,2024-08-26 15:41:45.374379,75,2023-11-28 15:41:45.392351,Cancelled
SO03575,CUST0123,P0331,2024-10-09 15:41:45.374382,87,2024-03-23 15:41:45.392355,Cancelled
SO03576,CUST0093,P0007,2024-09-03 15:41:45.374385,67,2024-08-27 15:41:45.392360,Shipped
SO03577,CUST0359,P0346,2024-03-20 15:41:45.374388,42,2024-05-06 15:41:45.392365,Cancelled
SO03578,CUST0043,P0902,2024-07-02 15:41:45.374390,51,2023-12-05 15:41:45.392369,Cancelled
SO03579,CUST0298,P0844,2024-05-21 15:41:45.374393,46,2024-07-02 15:41:45.392374,Shipped
SO03580,CUST0155,P0747,2024-01-04 15:41:45.374395,41,2024-06-19 15:41:45.392378,Shipped
SO03581,CUST0301,P0170,2024-05-16 15:41:45.374398,54,2024-09-10 15:41:45.392382,Cancelled
SO03582,CUST0133,P0270,2024-03-02 15:41:45.374401,43,2024-06-14 15:41:45.392387,Cancelled
SO03583,CUST0139,P0371,2024-02-14 15:41:45.374403,44,2024-03-28 15:41:45.392391,In Process
SO03584,CUST0352,P0563,2024-04-12 15:41:45.374406,97,2024-08-07 15:41:45.392396,Shipped
SO03585,CUST0321,P0785,2024-03-31 15:41:45.374409,17,2024-04-07 15:41:45.392400,Cancelled
SO03586,CUST0363,P0026,2024-06-01 15:41:45.374412,79,2023-12-03 15:41:45.392404,Cancelled
SO03587,CUST0279,P0045,2024-09-26 15:41:45.374414,41,2024-03-10 15:41:45.392409,In Process
SO03588,CUST0173,P0832,2024-06-28 15:41:45.374419,62,2024-08-04 15:41:45.392413,Cancelled
SO03589,CUST0451,P0646,2024-07-02 15:41:45.374422,94,2024-05-12 15:41:45.392418,Cancelled
SO03590,CUST0048,P0439,2024-09-02 15:41:45.374424,21,2024-07-27 15:41:45.392423,Cancelled
SO03591,CUST0036,P0847,2024-04-01 15:41:45.374427,4,2023-12-14 15:41:45.392428,Shipped
SO03592,CUST0184,P0580,2024-05-10 15:41:45.374430,34,2024-04-21 15:41:45.392433,Shipped
SO03593,CUST0085,P0470,2024-02-28 15:41:45.374433,86,2024-08-25 15:41:45.392436,In Process
SO03594,CUST0164,P0419,2023-11-15 15:41:45.374435,72,2024-03-19 15:41:45.392438,Cancelled
SO03595,CUST0445,P0538,2024-04-10 15:41:45.374438,83,2024-10-31 15:41:45.392441,Shipped
SO03596,CUST0027,P0224,2024-04-26 15:41:45.374440,63,2024-04-20 15:41:45.392444,Cancelled
SO03597,CUST0471,P0889,2024-08-18 15:41:45.374443,69,2024-03-14 15:41:45.392446,In Process
SO03598,CUST0487,P0669,2023-12-25 15:41:45.374446,69,2023-11-26 15:41:45.392449,Cancelled
SO03599,CUST0434,P0474,2023-12-30 15:41:45.374448,86,2024-07-20 15:41:45.392452,Cancelled
SO03600,CUST0475,P0499,2024-02-07 15:41:45.374451,46,2023-12-24 15:41:45.392454,In Process
SO03601,CUST0435,P0281,2024-05-15 15:41:45.374454,8,2024-02-28 15:41:45.392457,Cancelled
SO03602,CUST0217,P0765,2024-04-06 15:41:45.374456,47,2024-03-12 15:41:45.392460,In Process
SO03603,CUST0291,P0311,2024-09-18 15:41:45.374459,61,2023-12-11 15:41:45.392462,In Process
SO03604,CUST0314,P0517,2024-04-04 15:41:45.374462,61,2024-08-06 15:41:45.392465,In Process
SO03605,CUST0138,P0819,2024-03-12 15:41:45.374466,32,2024-09-26 15:41:45.392468,In Process
SO03606,CUST0166,P0770,2024-04-21 15:41:45.374470,99,2024-04-17 15:41:45.392471,In Process
SO03607,CUST0163,P0352,2024-01-13 15:41:45.374475,38,2024-05-31 15:41:45.392473,Cancelled
SO03608,CUST0365,P0859,2024-07-08 15:41:45.374479,39,2023-12-13 15:41:45.392476,In Process
SO03609,CUST0156,P0440,2024-07-09 15:41:45.374484,57,2023-11-23 15:41:45.392479,In Process
SO03610,CUST0008,P0078,2024-01-16 15:41:45.374488,98,2024-06-07 15:41:45.392482,Cancelled
SO03611,CUST0309,P0777,2024-07-15 15:41:45.374491,52,2024-03-19 15:41:45.392485,In Process
SO03612,CUST0257,P0849,2024-03-21 15:41:45.374496,81,2024-01-06 15:41:45.392487,Cancelled
SO03613,CUST0157,P0543,2024-06-06 15:41:45.374501,7,2023-12-10 15:41:45.392491,Cancelled
SO03614,CUST0287,P0132,2024-10-03 15:41:45.374505,60,2024-09-10 15:41:45.392496,Cancelled
SO03615,CUST0042,P0170,2024-01-08 15:41:45.374510,62,2024-04-28 15:41:45.392500,In Process
SO03616,CUST0085,P0995,2024-10-02 15:41:45.374514,38,2024-05-12 15:41:45.392505,In Process
SO03617,CUST0003,P0135,2024-10-15 15:41:45.374517,30,2024-09-13 15:41:45.392509,In Process
SO03618,CUST0432,P0277,2024-04-22 15:41:45.374520,62,2024-07-14 15:41:45.392514,In Process
SO03619,CUST0384,P0449,2024-10-19 15:41:45.374522,14,2024-07-29 15:41:45.392518,Cancelled
SO03620,CUST0230,P0171,2024-10-28 15:41:45.374525,58,2024-03-25 15:41:45.392523,Shipped
SO03621,CUST0089,P0880,2024-08-31 15:41:45.374528,27,2024-02-13 15:41:45.392527,Cancelled
SO03622,CUST0314,P0596,2024-07-05 15:41:45.374531,34,2024-05-03 15:41:45.392532,Shipped
SO03623,CUST0421,P0733,2024-09-26 15:41:45.374533,74,2024-08-09 15:41:45.392536,Shipped
SO03624,CUST0052,P0122,2024-02-27 15:41:45.374536,29,2024-02-28 15:41:45.392541,Shipped
SO03625,CUST0127,P0287,2024-08-05 15:41:45.374538,38,2024-10-15 15:41:45.392545,In Process
SO03626,CUST0399,P0569,2024-09-28 15:41:45.374541,10,2024-07-27 15:41:45.392550,Cancelled
SO03627,CUST0157,P0764,2024-09-24 15:41:45.374544,2,2023-11-23 15:41:45.392555,In Process
SO03628,CUST0167,P0486,2024-02-24 15:41:45.374547,9,2024-10-20 15:41:45.392559,Shipped
SO03629,CUST0172,P0127,2024-06-09 15:41:45.374549,8,2024-04-07 15:41:45.392565,Cancelled
SO03630,CUST0198,P0378,2023-12-23 15:41:45.374552,5,2024-06-22 15:41:45.392569,Cancelled
SO03631,CUST0209,P0519,2024-05-01 15:41:45.374554,15,2024-08-15 15:41:45.392574,Shipped
SO03632,CUST0241,P0511,2024-10-30 15:41:45.374557,69,2024-04-04 15:41:45.392578,Shipped
SO03633,CUST0332,P0064,2024-06-19 15:41:45.374559,72,2023-11-06 15:41:45.392583,In Process
SO03634,CUST0345,P0466,2024-03-13 15:41:45.374562,63,2024-10-18 15:41:45.392587,Shipped
SO03635,CUST0140,P0409,2023-12-13 15:41:45.374565,82,2024-08-21 15:41:45.392592,Shipped
SO03636,CUST0195,P0611,2024-04-25 15:41:45.374568,55,2024-06-12 15:41:45.392597,Shipped
SO03637,CUST0473,P0992,2024-06-17 15:41:45.374570,35,2023-11-06 15:41:45.392602,Shipped
SO03638,CUST0100,P0928,2024-06-28 15:41:45.374573,5,2024-10-16 15:41:45.392606,Shipped
SO03639,CUST0077,P0835,2024-06-13 15:41:45.374576,34,2024-09-28 15:41:45.392608,Shipped
SO03640,CUST0094,P0797,2024-03-10 15:41:45.374579,6,2023-11-22 15:41:45.392612,Cancelled
SO03641,CUST0284,P0051,2024-03-08 15:41:45.374582,16,2024-08-05 15:41:45.392616,In Process
SO03642,CUST0442,P0985,2024-02-18 15:41:45.374584,56,2024-05-01 15:41:45.392621,Shipped
SO03643,CUST0205,P0508,2024-07-06 15:41:45.374587,53,2023-11-23 15:41:45.392625,Shipped
SO03644,CUST0040,P0181,2024-10-28 15:41:45.374589,37,2024-07-27 15:41:45.392630,In Process
SO03645,CUST0483,P0272,2024-07-17 15:41:45.374644,64,2024-09-09 15:41:45.392634,Cancelled
SO03646,CUST0276,P0787,2023-11-08 15:41:45.374646,18,2024-03-25 15:41:45.392637,Shipped
SO03647,CUST0342,P0059,2024-04-08 15:41:45.374649,23,2024-08-10 15:41:45.392640,Cancelled
SO03648,CUST0329,P0003,2024-05-09 15:41:45.374652,60,2024-01-08 15:41:45.392642,In Process
SO03649,CUST0495,P0062,2024-08-30 15:41:45.374655,45,2024-02-12 15:41:45.392646,Cancelled
SO03650,CUST0302,P0199,2023-11-29 15:41:45.374657,63,2024-03-17 15:41:45.392651,In Process
SO03651,CUST0228,P0703,2023-12-08 15:41:45.374660,66,2024-10-17 15:41:45.392656,In Process
SO03652,CUST0422,P0998,2024-02-01 15:41:45.374663,45,2024-09-30 15:41:45.392660,Shipped
SO03653,CUST0003,P0844,2024-07-21 15:41:45.374668,5,2024-06-29 15:41:45.392664,Cancelled
SO03654,CUST0110,P0671,2024-09-06 15:41:45.374672,1,2024-08-21 15:41:45.392668,Cancelled
SO03655,CUST0424,P0939,2024-03-26 15:41:45.374677,62,2024-04-02 15:41:45.392673,Shipped
SO03656,CUST0118,P0265,2024-09-21 15:41:45.374681,18,2024-05-26 15:41:45.392678,Shipped
SO03657,CUST0143,P0829,2024-02-09 15:41:45.374686,26,2023-12-08 15:41:45.392680,Shipped
SO03658,CUST0345,P0872,2024-04-23 15:41:45.374690,88,2024-03-10 15:41:45.392683,In Process
SO03659,CUST0458,P0525,2024-06-01 15:41:45.374695,74,2024-02-05 15:41:45.392686,Shipped
SO03660,CUST0480,P0592,2024-06-18 15:41:45.374699,21,2024-01-03 15:41:45.392689,Cancelled
SO03661,CUST0366,P0272,2024-10-27 15:41:45.374703,16,2024-02-24 15:41:45.392693,Shipped
SO03662,CUST0277,P0652,2024-07-21 15:41:45.374712,21,2024-06-25 15:41:45.392701,In Process
SO03663,CUST0112,P0395,2024-09-25 15:41:45.374716,83,2024-06-21 15:41:45.392707,Shipped
SO03664,CUST0033,P0745,2024-07-21 15:41:45.374720,5,2024-08-17 15:41:45.392711,Shipped
SO03665,CUST0418,P0728,2024-09-08 15:41:45.374724,14,2024-03-28 15:41:45.392715,Cancelled
SO03666,CUST0018,P0148,2024-04-12 15:41:45.374729,71,2024-02-24 15:41:45.392720,Shipped
SO03667,CUST0082,P0311,2024-01-09 15:41:45.374734,25,2024-03-20 15:41:45.392725,Shipped
SO03668,CUST0230,P0591,2024-06-24 15:41:45.374738,35,2024-07-27 15:41:45.392729,Shipped
SO03669,CUST0287,P0602,2024-04-21 15:41:45.374743,8,2024-02-08 15:41:45.392734,Shipped
SO03670,CUST0084,P0158,2024-07-11 15:41:45.374747,62,2024-05-13 15:41:45.392739,In Process
SO03671,CUST0109,P0568,2024-06-15 15:41:45.374752,41,2024-10-21 15:41:45.392743,Shipped
SO03672,CUST0192,P0619,2024-05-17 15:41:45.374756,93,2024-02-12 15:41:45.392747,Cancelled
SO03673,CUST0227,P0759,2024-09-24 15:41:45.374761,34,2024-07-05 15:41:45.392752,In Process
SO03674,CUST0318,P0141,2024-01-12 15:41:45.374767,20,2024-07-05 15:41:45.392757,In Process
SO03675,CUST0385,P0974,2023-11-01 15:41:45.374773,11,2024-03-26 15:41:45.392761,Cancelled
SO03676,CUST0145,P0523,2024-07-04 15:41:45.374777,20,2024-09-14 15:41:45.392764,Cancelled
SO03677,CUST0460,P0465,2024-05-11 15:41:45.374782,27,2024-04-21 15:41:45.392767,Cancelled
SO03678,CUST0320,P0846,2023-12-08 15:41:45.374786,61,2024-05-25 15:41:45.392772,Cancelled
SO03679,CUST0214,P0505,2023-11-21 15:41:45.374791,10,2024-01-18 15:41:45.392776,Shipped
SO03680,CUST0418,P0027,2024-03-16 15:41:45.374795,99,2024-07-21 15:41:45.392781,Cancelled
SO03681,CUST0124,P0203,2024-07-31 15:41:45.374800,92,2024-10-08 15:41:45.392785,Shipped
SO03682,CUST0136,P0783,2024-05-07 15:41:45.374804,19,2024-01-18 15:41:45.392790,Shipped
SO03683,CUST0040,P0782,2023-11-24 15:41:45.374809,67,2024-07-05 15:41:45.392794,Cancelled
SO03684,CUST0329,P0141,2024-03-25 15:41:45.374814,65,2024-01-06 15:41:45.392801,Shipped
SO03685,CUST0484,P0790,2023-11-23 15:41:45.374818,47,2024-04-05 15:41:45.392805,In Process
SO03686,CUST0057,P0096,2024-05-24 15:41:45.374822,5,2024-08-30 15:41:45.392807,In Process
SO03687,CUST0097,P0604,2024-04-10 15:41:45.374827,30,2024-09-19 15:41:45.392810,In Process
SO03688,CUST0100,P0418,2023-12-22 15:41:45.374832,27,2024-06-13 15:41:45.392812,In Process
SO03689,CUST0186,P0240,2024-10-18 15:41:45.374836,94,2024-03-26 15:41:45.392815,In Process
SO03690,CUST0324,P0510,2024-06-29 15:41:45.374840,19,2023-11-23 15:41:45.392818,Cancelled
SO03691,CUST0084,P0738,2024-07-05 15:41:45.374846,80,2024-02-28 15:41:45.392821,Shipped
SO03692,CUST0137,P0870,2024-09-14 15:41:45.374850,69,2023-12-25 15:41:45.392825,Cancelled
SO03693,CUST0161,P0556,2024-02-20 15:41:45.374854,43,2023-12-04 15:41:45.392830,Cancelled
SO03694,CUST0431,P0944,2024-08-09 15:41:45.374859,80,2024-03-20 15:41:45.392834,Shipped
SO03695,CUST0353,P0321,2024-02-16 15:41:45.374864,57,2023-12-10 15:41:45.392839,Cancelled
SO03696,CUST0209,P0904,2024-09-13 15:41:45.374868,3,2024-02-05 15:41:45.392844,Shipped
SO03697,CUST0265,P0383,2024-10-13 15:41:45.374873,88,2024-09-13 15:41:45.392848,Cancelled
SO03698,CUST0234,P0788,2024-05-27 15:41:45.374877,91,2024-03-18 15:41:45.392853,In Process
SO03699,CUST0196,P0619,2024-04-17 15:41:45.374882,41,2024-08-28 15:41:45.392858,Shipped
SO03700,CUST0160,P0405,2024-10-26 15:41:45.374886,60,2024-03-20 15:41:45.392862,Shipped
SO03701,CUST0382,P0205,2024-03-26 15:41:45.374891,30,2024-07-08 15:41:45.392867,Cancelled
SO03702,CUST0008,P0657,2024-04-02 15:41:45.374895,21,2024-06-26 15:41:45.392871,In Process
SO03703,CUST0299,P0579,2023-12-30 15:41:45.374899,13,2024-01-18 15:41:45.392876,In Process
SO03704,CUST0277,P0829,2024-05-07 15:41:45.374903,4,2024-01-26 15:41:45.392880,Cancelled
SO03705,CUST0432,P0594,2024-05-23 15:41:45.374908,65,2024-06-03 15:41:45.392885,In Process
SO03706,CUST0428,P0249,2024-02-24 15:41:45.374913,4,2024-06-12 15:41:45.392889,Shipped
SO03707,CUST0342,P0328,2024-09-06 15:41:45.374917,19,2024-07-06 15:41:45.392894,Shipped
SO03708,CUST0026,P0394,2023-12-29 15:41:45.374922,72,2024-01-28 15:41:45.392898,In Process
SO03709,CUST0214,P0888,2024-04-13 15:41:45.374924,72,2024-09-09 15:41:45.392902,In Process
SO03710,CUST0317,P0521,2023-12-27 15:41:45.374927,54,2024-10-16 15:41:45.392906,Cancelled
SO03711,CUST0477,P0574,2024-09-06 15:41:45.374930,54,2024-01-27 15:41:45.392910,In Process
SO03712,CUST0376,P0499,2023-11-24 15:41:45.374933,79,2024-05-16 15:41:45.392916,Cancelled
SO03713,CUST0152,P0925,2024-10-19 15:41:45.374935,49,2024-01-02 15:41:45.392920,Cancelled
SO03714,CUST0311,P0778,2024-07-27 15:41:45.374938,46,2024-01-29 15:41:45.392926,In Process
SO03715,CUST0196,P0366,2024-09-28 15:41:45.374940,86,2024-08-01 15:41:45.392931,Shipped
SO03716,CUST0350,P0434,2024-09-14 15:41:45.374945,27,2024-06-25 15:41:45.392936,Shipped
SO03717,CUST0312,P0564,2024-08-14 15:41:45.374949,52,2024-01-15 15:41:45.392940,Shipped
SO03718,CUST0002,P0193,2024-06-14 15:41:45.374954,8,2023-11-17 15:41:45.392945,Cancelled
SO03719,CUST0131,P0013,2024-09-24 15:41:45.374958,24,2024-10-18 15:41:45.392950,Cancelled
SO03720,CUST0249,P0052,2024-02-14 15:41:45.374963,47,2024-04-11 15:41:45.392954,In Process
SO03721,CUST0168,P0762,2023-11-22 15:41:45.374968,14,2023-12-03 15:41:45.392958,In Process
SO03722,CUST0306,P0439,2023-11-07 15:41:45.374973,35,2024-03-12 15:41:45.392963,Cancelled
SO03723,CUST0320,P0950,2024-06-23 15:41:45.374976,71,2024-01-03 15:41:45.392968,Cancelled
SO03724,CUST0147,P0740,2024-04-18 15:41:45.374979,76,2024-03-01 15:41:45.392973,In Process
SO03725,CUST0049,P0345,2024-05-14 15:41:45.374982,9,2023-11-13 15:41:45.392978,Cancelled
SO03726,CUST0417,P0655,2024-07-29 15:41:45.374985,58,2024-03-19 15:41:45.392981,Cancelled
SO03727,CUST0173,P0433,2023-12-15 15:41:45.374987,55,2024-10-05 15:41:45.392983,Cancelled
SO03728,CUST0461,P0704,2024-02-16 15:41:45.374990,2,2024-03-06 15:41:45.392986,Cancelled
SO03729,CUST0143,P0746,2024-03-25 15:41:45.374992,99,2024-02-16 15:41:45.392989,Cancelled
SO03730,CUST0065,P0720,2023-12-31 15:41:45.374995,45,2024-10-02 15:41:45.392993,Cancelled
SO03731,CUST0217,P0599,2024-07-05 15:41:45.374998,2,2023-12-27 15:41:45.392997,Shipped
SO03732,CUST0415,P0783,2024-01-02 15:41:45.375000,89,2024-02-18 15:41:45.393002,Cancelled
SO03733,CUST0426,P0179,2024-02-17 15:41:45.375003,21,2023-12-05 15:41:45.393006,Shipped
SO03734,CUST0445,P0246,2024-07-20 15:41:45.375006,89,2024-04-04 15:41:45.393010,In Process
SO03735,CUST0266,P0828,2024-02-22 15:41:45.375009,26,2024-03-26 15:41:45.393014,Shipped
SO03736,CUST0037,P0843,2024-01-09 15:41:45.375011,41,2023-12-22 15:41:45.393018,Cancelled
SO03737,CUST0245,P0396,2024-02-16 15:41:45.375014,96,2023-12-26 15:41:45.393023,Shipped
SO03738,CUST0456,P0893,2024-03-28 15:41:45.375017,19,2024-02-13 15:41:45.393030,Cancelled
SO03739,CUST0094,P0455,2023-12-22 15:41:45.375020,30,2024-10-28 15:41:45.393034,Cancelled
SO03740,CUST0207,P0284,2023-12-02 15:41:45.375023,68,2023-12-06 15:41:45.393039,Shipped
SO03741,CUST0140,P0019,2024-04-18 15:41:45.375026,98,2024-09-28 15:41:45.393043,In Process
SO03742,CUST0404,P0411,2024-03-22 15:41:45.375028,24,2024-02-11 15:41:45.393047,In Process
SO03743,CUST0065,P0294,2024-06-05 15:41:45.375031,99,2024-08-10 15:41:45.393051,Shipped
SO03744,CUST0082,P0209,2024-03-01 15:41:45.375034,76,2023-12-02 15:41:45.393055,Cancelled
SO03745,CUST0196,P0168,2023-12-28 15:41:45.375036,36,2024-05-19 15:41:45.393059,In Process
SO03746,CUST0103,P0462,2024-07-04 15:41:45.375039,3,2023-12-29 15:41:45.393064,In Process
SO03747,CUST0029,P0324,2024-06-14 15:41:45.375042,48,2024-04-12 15:41:45.393069,Shipped
SO03748,CUST0005,P0437,2023-12-19 15:41:45.375045,48,2024-07-30 15:41:45.393073,Shipped
SO03749,CUST0262,P0024,2023-11-11 15:41:45.375047,66,2024-10-20 15:41:45.393078,Cancelled
SO03750,CUST0407,P0194,2024-06-17 15:41:45.375050,12,2024-01-17 15:41:45.393082,Shipped
SO03751,CUST0011,P0956,2024-04-13 15:41:45.375053,27,2024-06-24 15:41:45.393087,Shipped
SO03752,CUST0497,P0722,2024-10-17 15:41:45.375056,22,2024-08-17 15:41:45.393092,Cancelled
SO03753,CUST0193,P0105,2024-05-13 15:41:45.375059,99,2024-04-24 15:41:45.393096,Shipped
SO03754,CUST0404,P0695,2023-11-09 15:41:45.375062,73,2024-05-28 15:41:45.393101,Cancelled
SO03755,CUST0153,P0577,2024-03-14 15:41:45.375064,96,2024-04-05 15:41:45.393106,In Process
SO03756,CUST0278,P0768,2024-02-27 15:41:45.375067,20,2024-05-09 15:41:45.393110,Cancelled
SO03757,CUST0073,P0384,2024-01-16 15:41:45.375069,33,2024-07-01 15:41:45.393114,Cancelled
SO03758,CUST0131,P0152,2023-11-05 15:41:45.375072,14,2024-03-05 15:41:45.393118,In Process
SO03759,CUST0200,P0937,2023-11-08 15:41:45.375075,41,2024-06-15 15:41:45.393123,Shipped
SO03760,CUST0317,P0764,2024-07-09 15:41:45.375078,36,2024-06-17 15:41:45.393127,In Process
SO03761,CUST0451,P0088,2023-12-29 15:41:45.375080,89,2023-11-08 15:41:45.393131,Cancelled
SO03762,CUST0309,P0796,2024-04-17 15:41:45.375083,82,2024-04-08 15:41:45.393136,In Process
SO03763,CUST0201,P0332,2024-05-10 15:41:45.375086,51,2024-06-28 15:41:45.393140,Shipped
SO03764,CUST0348,P0462,2024-07-03 15:41:45.375088,92,2024-05-25 15:41:45.393145,Cancelled
SO03765,CUST0179,P0640,2023-11-06 15:41:45.375091,20,2024-09-22 15:41:45.393149,In Process
SO03766,CUST0473,P0313,2023-11-04 15:41:45.375094,7,2023-12-09 15:41:45.393155,In Process
SO03767,CUST0241,P0659,2024-06-10 15:41:45.375097,89,2023-11-29 15:41:45.393159,In Process
SO03768,CUST0390,P0588,2023-11-20 15:41:45.375099,26,2024-04-06 15:41:45.393164,Cancelled
SO03769,CUST0225,P0234,2024-07-02 15:41:45.375102,99,2024-03-26 15:41:45.393168,Cancelled
SO03770,CUST0265,P0079,2024-08-02 15:41:45.375105,62,2024-07-13 15:41:45.393173,In Process
SO03771,CUST0431,P0191,2023-11-30 15:41:45.375107,64,2024-02-28 15:41:45.393177,Shipped
SO03772,CUST0013,P0218,2024-02-26 15:41:45.375110,66,2024-03-09 15:41:45.393182,Shipped
SO03773,CUST0018,P0863,2024-02-26 15:41:45.375113,35,2024-02-18 15:41:45.393186,Cancelled
SO03774,CUST0379,P0535,2024-07-10 15:41:45.375116,83,2024-10-15 15:41:45.393191,In Process
SO03775,CUST0125,P0008,2024-10-09 15:41:45.375118,5,2023-11-02 15:41:45.393196,Shipped
SO03776,CUST0089,P0767,2024-06-05 15:41:45.375123,81,2024-10-26 15:41:45.393201,In Process
SO03777,CUST0235,P0831,2024-04-18 15:41:45.375127,51,2024-08-22 15:41:45.393205,Cancelled
SO03778,CUST0144,P0950,2024-01-27 15:41:45.375131,16,2024-06-11 15:41:45.393210,Cancelled
SO03779,CUST0389,P0915,2023-12-14 15:41:45.375136,59,2024-04-25 15:41:45.393215,Cancelled
SO03780,CUST0441,P0721,2024-08-17 15:41:45.375141,49,2024-10-26 15:41:45.393220,In Process
SO03781,CUST0287,P0457,2023-11-23 15:41:45.375145,68,2024-03-15 15:41:45.393224,In Process
SO03782,CUST0445,P0434,2024-04-05 15:41:45.375149,75,2024-09-09 15:41:45.393229,In Process
SO03783,CUST0311,P0859,2024-03-02 15:41:45.375154,11,2024-01-24 15:41:45.393233,Cancelled
SO03784,CUST0264,P0493,2024-07-24 15:41:45.375158,60,2024-10-19 15:41:45.393238,In Process
SO03785,CUST0175,P0121,2024-08-10 15:41:45.375162,41,2024-09-10 15:41:45.393243,Cancelled
SO03786,CUST0315,P0176,2024-02-13 15:41:45.375166,49,2023-11-17 15:41:45.393248,Shipped
SO03787,CUST0184,P0210,2024-01-31 15:41:45.375170,2,2024-06-07 15:41:45.393253,In Process
SO03788,CUST0317,P0955,2024-08-24 15:41:45.375176,97,2024-05-21 15:41:45.393257,Cancelled
SO03789,CUST0426,P0232,2023-11-14 15:41:45.375179,55,2024-07-25 15:41:45.393262,Shipped
SO03790,CUST0309,P0733,2024-02-02 15:41:45.375182,51,2024-03-22 15:41:45.393266,Cancelled
SO03791,CUST0169,P0118,2024-02-20 15:41:45.375185,32,2023-11-02 15:41:45.393270,Shipped
SO03792,CUST0226,P0002,2024-03-01 15:41:45.375188,16,2024-05-12 15:41:45.393275,Cancelled
SO03793,CUST0425,P0827,2024-09-22 15:41:45.375190,66,2024-09-09 15:41:45.393279,In Process
SO03794,CUST0069,P0555,2024-08-31 15:41:45.375193,25,2024-05-04 15:41:45.393284,In Process
SO03795,CUST0248,P0858,2024-07-21 15:41:45.375196,34,2024-07-26 15:41:45.393288,Shipped
SO03796,CUST0074,P0481,2024-02-11 15:41:45.375199,57,2024-03-21 15:41:45.393293,Cancelled
SO03797,CUST0023,P0081,2024-08-08 15:41:45.375202,7,2023-12-03 15:41:45.393298,Shipped
SO03798,CUST0220,P0524,2023-11-05 15:41:45.375204,16,2024-09-21 15:41:45.393303,Cancelled
SO03799,CUST0085,P0565,2024-06-30 15:41:45.375207,90,2024-09-10 15:41:45.393308,Cancelled
SO03800,CUST0072,P0040,2024-09-24 15:41:45.375210,3,2024-03-08 15:41:45.393312,In Process
SO03801,CUST0386,P0098,2024-04-28 15:41:45.375212,21,2024-02-12 15:41:45.393317,Shipped
SO03802,CUST0129,P0575,2024-04-09 15:41:45.375215,28,2024-03-31 15:41:45.393322,Shipped
SO03803,CUST0450,P0525,2024-08-29 15:41:45.375218,72,2024-02-13 15:41:45.393326,Shipped
SO03804,CUST0151,P0938,2024-04-21 15:41:45.375221,52,2023-11-12 15:41:45.393331,Shipped
SO03805,CUST0492,P0323,2024-09-06 15:41:45.375223,12,2024-05-22 15:41:45.393335,Shipped
SO03806,CUST0335,P0808,2023-11-08 15:41:45.375226,53,2024-10-21 15:41:45.393340,Shipped
SO03807,CUST0040,P0929,2024-10-12 15:41:45.375229,91,2024-08-18 15:41:45.393344,In Process
SO03808,CUST0140,P0481,2024-05-28 15:41:45.375232,92,2024-09-09 15:41:45.393349,Shipped
SO03809,CUST0273,P0488,2023-12-22 15:41:45.375235,72,2023-11-15 15:41:45.393354,In Process
SO03810,CUST0103,P0218,2024-07-18 15:41:45.375238,10,2023-11-26 15:41:45.393359,In Process
SO03811,CUST0448,P0941,2024-05-28 15:41:45.375240,52,2024-07-26 15:41:45.393364,Cancelled
SO03812,CUST0420,P0900,2024-06-13 15:41:45.375243,72,2024-04-26 15:41:45.393368,In Process
SO03813,CUST0001,P0226,2023-12-30 15:41:45.375246,10,2024-09-27 15:41:45.393371,Cancelled
SO03814,CUST0010,P0566,2024-02-09 15:41:45.375249,32,2024-10-22 15:41:45.393373,Shipped
SO03815,CUST0393,P0348,2024-09-22 15:41:45.375252,43,2024-03-05 15:41:45.393376,Shipped
SO03816,CUST0297,P0823,2024-07-27 15:41:45.375254,11,2024-03-07 15:41:45.393378,In Process
SO03817,CUST0068,P0506,2024-10-26 15:41:45.375257,68,2024-09-16 15:41:45.393381,Cancelled
SO03818,CUST0181,P0984,2024-09-20 15:41:45.375260,21,2023-12-15 15:41:45.393384,In Process
SO03819,CUST0222,P0604,2023-12-31 15:41:45.375262,23,2023-11-22 15:41:45.393387,In Process
SO03820,CUST0490,P0836,2024-09-02 15:41:45.375265,58,2024-07-28 15:41:45.393389,Shipped
SO03821,CUST0202,P0113,2024-06-02 15:41:45.375268,89,2024-09-13 15:41:45.393392,Shipped
SO03822,CUST0374,P0581,2024-03-28 15:41:45.375270,60,2023-11-01 15:41:45.393395,In Process
SO03823,CUST0251,P0733,2024-04-25 15:41:45.375273,60,2023-11-26 15:41:45.393397,In Process
SO03824,CUST0110,P0936,2023-12-02 15:41:45.375276,20,2024-04-29 15:41:45.393400,Shipped
SO03825,CUST0286,P0925,2024-08-01 15:41:45.375279,89,2023-11-28 15:41:45.393403,Cancelled
SO03826,CUST0212,P0482,2024-05-28 15:41:45.375282,88,2024-02-24 15:41:45.393405,Shipped
SO03827,CUST0004,P0938,2024-03-22 15:41:45.375285,3,2024-02-26 15:41:45.393408,In Process
SO03828,CUST0321,P0366,2023-11-18 15:41:45.375287,38,2024-07-12 15:41:45.393410,Cancelled
SO03829,CUST0374,P0175,2024-01-06 15:41:45.375290,31,2024-09-11 15:41:45.393413,Shipped
